date,handle,content,link,covid_1,covid_2,covid_3,covid_final,other_1,other_2,other_3,other_final
"April 01, 2020 at 03:28PM",@MikeGarcia2020,"1/ The much-anticipated #COVID19 Paycheck Protection Program loan and grant application is now available and it’s simple to fill out. Please visit the link below for the application and information on the program.
https://t.co/hP8qvV0qd6",http://twitter.com/MikeGarcia2020/status/1245432845318754304,FALSE,FALSE,,0,FALSE,FALSE,,0
"April 01, 2020 at 03:28PM",@MikeGarcia2020,"2/ This money will go quickly, so please take action to protect your employees today! Submit your application on 3 April to a local bank or credit union.",http://twitter.com/MikeGarcia2020/status/1245432846405136388,FALSE,FALSE,,0,FALSE,FALSE,,0
"April 01, 2020 at 05:22PM",@MikeGarcia2020,"Our Santa Clarita Valley virtual town hall is tonight! Join us at 6:45 for an opportunity to ask your questions, get updates on the issues of the day, and learn more about our campaign. Call (844) 353-2864 for more info! #TeamGarcia https://t.co/wFwn3jdyJe",http://twitter.com/MikeGarcia2020/status/1245461486752763904,FALSE,FALSE,,0,FALSE,FALSE,,0
"April 01, 2020 at 05:40PM",@MikeGarcia2020,Some quality family time at one of our local fav’s “Italia Panetteria and Delia” in Valencia https://t.co/byqYOxW5ZP,http://twitter.com/MikeGarcia2020/status/1245466196952018946,FALSE,FALSE,,0,FALSE,FALSE,,0
"April 01, 2020 at 08:19PM",@MikeGarcia2020,@RJB_Calif805 Absolutely.  We picked it up for take out and left.  We adhered to the social distancing requirements there.  It’s critical we try to support our local restaurants who are providing take out services.,http://twitter.com/MikeGarcia2020/status/1245506152713965568,FALSE,FALSE,,0,FALSE,FALSE,,0
"April 02, 2020 at 12:27AM",@MikeGarcia2020,"@SCVPizzaminati “Naval Aviator” if you prefer.   And I support equal rights for all Americans, including LGBTQ and both sexes.",http://twitter.com/MikeGarcia2020/status/1245568440930164737,FALSE,FALSE,,0,FALSE,FALSE,,0
"April 02, 2020 at 12:35PM",@MikeGarcia2020,1/ Leaders in local government know the issues that matter in their communities and they know what their citizens need. I am proud to say that this district encompasses many of the best-run cities in the state and it is an honor to have the support of the 5 mayors across #CA25. https://t.co/gbHp04TQTQ,http://twitter.com/MikeGarcia2020/status/1245751634107322368,FALSE,FALSE,,0,FALSE,FALSE,,
"April 02, 2020 at 12:35PM",@MikeGarcia2020,"2/ While @ChristyforCA25 has been promoting her far-left agenda in Sacramento, we have been listening to the concerns of the people of this district and I look forward to representing their interests in Washington. #TeamGarcia",http://twitter.com/MikeGarcia2020/status/1245751636066045952,FALSE,FALSE,,0,TRUE,TRUE,,
"April 02, 2020 at 04:25PM",@MikeGarcia2020,"RT @kathrynbarger: I am proud to partner with the High Desert Medical Group to provide safe drive thru COVID-19 testing in the Antelope Valley. To make an appointment, visit https://t.co/LQS4SzY3hA. https://t.co/cJBrDDC5Ng",http://twitter.com/MikeGarcia2020/status/1245809609777897472,FALSE,FALSE,,0,FALSE,FALSE,,
"April 02, 2020 at 04:28PM",@MikeGarcia2020,"Last night's virtual town hall was a great opportunity to answer questions, share my vision for #CA25, and connect with the folks in the SCV. There will be another virtual town hall tonight @ 6:45 for Acton and Agua Dulce. Call (844) 353-2864 for more info! #TakeBackOurDistrict https://t.co/P0LOrYfhN2",http://twitter.com/MikeGarcia2020/status/1245810294024110081,FALSE,FALSE,,0,FALSE,FALSE,,
"April 03, 2020 at 03:27PM",@MikeGarcia2020,@ChristyforCA25 has spent the last two years in Sacramento voting for higher taxes and jobs cuts. Looks like she just can’t let the Sacramento dysfunction go. Makes sense why people are calling her Sacramento Smith (https://t.co/dQK8O8vw0q) https://t.co/3geyMw2Dhr,http://twitter.com/MikeGarcia2020/status/1246157358541074433,FALSE,FALSE,,0,TRUE,TRUE,,
"April 03, 2020 at 03:34PM",@MikeGarcia2020,.@ChristyforCA25 has spent the last two years in Sacramento voting for higher taxes and jobs cuts. Looks like she just can’t let the Sacramento dysfunction go. Makes sense why people are calling her Sacramento Smith (https://t.co/dQK8O8vw0q) https://t.co/3geyMw2Dhr,http://twitter.com/MikeGarcia2020/status/1246159265217130496,FALSE,FALSE,,0,TRUE,TRUE,,
"April 04, 2020 at 11:50AM",@MikeGarcia2020,"1/ Today, 2 yrs since Maj. Stephen “Cajun” Del Bagno was tragically taken from us, my thoughts and prayers are with Cajun's parents Joe and Cindy and their family. Stephen was a true hero to our nation and a gift to our world...

https://t.co/WT6Wu26Lit",http://twitter.com/MikeGarcia2020/status/1246465087289700352,FALSE,FALSE,,0,FALSE,FALSE,,
"April 04, 2020 at 11:50AM",@MikeGarcia2020,2/ He gave all doing what he loved for our beautiful freedom and today he is God's wingman. To the Del Bagno family: thank you for the supreme sacrifices you have made and continue to endure. You have a huge family of veterans and airmen by your side. We will do anything for you.,http://twitter.com/MikeGarcia2020/status/1246465088048861184,FALSE,FALSE,,0,FALSE,FALSE,,
"April 05, 2020 at 06:28PM",@MikeGarcia2020,"RT @SCVSignal: The Santa Clarita Valley is set to receive its first mobile test site this week, as Los Angeles County continues to ramp up coronavirus drive-up test sites countywide. https://t.co/XroayQfd1g",http://twitter.com/MikeGarcia2020/status/1246927617946599424,FALSE,FALSE,,0,FALSE,FALSE,,
"April 06, 2020 at 04:47PM",@MikeGarcia2020,"I wore the uniform to ensure all Americans have access to quality, affordable healthcare, and my father's ongoing fight against cancer reminds me everyday that pre-existing conditions must be covered by insurance.
Full statement on @ChristyforCA25's attacks below: https://t.co/ADiRwOXO2R",http://twitter.com/MikeGarcia2020/status/1247264804877651968,FALSE,FALSE,,0,FALSE,FALSE,,
