handle,date,content,url,covid_1,covid_2,covid_3,covid_final,other_1,other_2,other_3,other_final
,2020-04-19 20:03:47,"The ongoing situation in which states are pitted against each other to obtain PPE is unacceptable. The federal government must step in to coordinate and ensure states do not have to resort to these kinds of drastic measures.

https://t.co/wIVuJdRW7l",,FALSE,FALSE,,0,FALSE,FALSE,,0
,2020-04-17 17:10:52,"Please sign up here to help us reach out to people and check in on how they’re doing as well as help connect them to available online resources.

https://t.co/zCfL71J5hp https://t.co/Lk15gmyghh",,FALSE,FALSE,,0,FALSE,FALSE,,0
,2020-04-16 20:12:29,"Reopening health insurance enrollment during an unprecedented pandemic should be an easy ""yes."" Just like when he voted against lowering the cost of prescription drugs,... (1/2)

https://t.co/MxxZpLuQIt",,FALSE,FALSE,,0,FALSE,FALSE,,0
,2020-04-14 21:54:32,"This is an amazing service being provided by retired teachers in Illinois. Thank you to all our educators who are stepping up to meet the incredible challenges to educating our children during this difficult time.
 
https://t.co/8ztlG4tRXA",,FALSE,FALSE,,0,FALSE,FALSE,,0
,2020-04-13 21:02:37,"Congressman @RodneyDavis claims he hasn’t heard from anyone about the need for the administration to reopen health insurance enrollment. Please make sure he hears from you today by calling his office at (202) 225-2371.

https://t.co/kDdwkeM6sV",,FALSE,FALSE,,0,FALSE,FALSE,,0
,2020-04-13 18:03:20,"Call4calm, a free emotional support text line, is now available to all Illinois residents by texting TALK to 552020.

 https://t.co/n5rlO4uaQR",,FALSE,FALSE,,0,FALSE,FALSE,,0
,2020-04-12 21:41:14,"The response from so many in our communities to helping those is need is truly amazing. Here's just one example of groups working together to feed students and their families in Champaign-Urbana.

https://t.co/ivkp0zw2qn",,FALSE,FALSE,,0,FALSE,FALSE,,0
,2020-04-12 15:38:32,"Wishing you peace, patience, blessings and hope. 💜 https://t.co/W9fEO36vGs",,FALSE,FALSE,,0,FALSE,FALSE,,0
,2020-04-09 23:22:58,"It is unacceptable for those who have lost their jobs and need coverage to have to deal with additional red tape. Where is Congressman @RodneyDavis and why won’t he call on the administration to reopen health insurance enrollment?

https://t.co/ZE0wpJurCG",,FALSE,FALSE,,0,TRUE,TRUE,,1
,2020-04-09 15:48:33,"Chag Sameach and Happy Passover to all who are celebrating. I hope you and your loved ones can join together in celebration, even if you can’t be together in person.",,FALSE,FALSE,,0,FALSE,FALSE,,0
,2020-04-08 20:59:57,"Self-employed workers need access to the help they have been promised without delay. The federal government must work with the states to ensure immediate distribution of these funds.

https://t.co/Fmp0R8vA7a",,FALSE,FALSE,,0,FALSE,FALSE,,0
,2020-04-07 21:42:30,Today on #WorldHealthDay2020 please take a moment to thank all the health care workers who are on the frontlines helping to combat this crisis. Thank you for all you do each and every day.,,FALSE,FALSE,,0,FALSE,FALSE,,0
,2020-04-06 17:02:00,Congressman @RodneyDavis’ refusal to support the reopening of health insurance enrollment and allow those who need it an opportunity to access health insurance during this crisis is a refusal to prioritize people over politics. (1/3),,FALSE,FALSE,,0,TRUE,TRUE,,1
,2020-04-06 15:13:47,This is a happy way to start the week. (Friendly reminder that it's #MondayMorning 😀) #StayAtHome #GoodNews https://t.co/MQXFw1tbTJ,,FALSE,FALSE,,0,FALSE,FALSE,,0
,2020-04-03 21:39:37,"We can't thank our essential workers enough for standing on the front lines in service to our communities. We can, however, do our part to help #StoptheSpread of this virus. I'm #AllinIllinois and I hope you are too. https://t.co/Zr9iP2WMfZ",,FALSE,FALSE,,0,FALSE,FALSE,,0
,2020-04-02 19:26:07,Working families need immediate help. The administration must reopen the Affordable Care Act enrollment period to ensure that everyone who needs it has access to health insurance and our representative should be advocating for enrollment to be reopened.(1/3),,FALSE,FALSE,,0,FALSE,TRUE,FALSE,0
