handle,date,content,url,covid_1,covid_2,covid_3,covid_final,other_1,other_2,other_3,other_final
@hiral4congress,2020-04-11 20:03:46,Join us on Facebook Live now! https://t.co/GNjeSm1URO https://t.co/1NCQIRis6d,,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-04-11 17:34:15,"Reminder- Join us this afternoon from 1-230pm for our next Facebook Live Town Hall. 👩‍💻

We’ll focus on Healthcare: updates on COVID-19 crisis &amp; current medical guidance, overall HC policies discussion, &amp; Q&amp;A. 

Looking forward to seeing you all! #AZ06 🩺
https://t.co/uIBi8o6AHA https://t.co/8GQx3kE5Nz",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-04-10 23:23:16,"As we navigate through this #coronavirus crisis, it’s critical we arm ourselves w/facts, and let science &amp; medical professionals guide our response.

Review these guidelines/reminders of how to keep yourself &amp; your families healthy &amp; safe. 🙏
Take care. #AZ06 #StayHomeSaveLives https://t.co/TyYeloczq7",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-04-10 19:34:56,"Without consistent, widespread testing, we will be perpetually unprepared &amp; unable to prevent additional tragic outcomes.

#Testing is key to effective containment, early med intervention and, ultimately, safe lifting of social distancing guidelines. #COVID19
#WhereAreTheTests https://t.co/2iZiqbpVWS",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-04-10 17:01:08,"Let’s take time to honor the personal stories within the daily devastating numbers.

I remember reading about this amazing couple’s generosity of spirit last fall. What incredibly loving souls.

We wish Wanda a full recovery. May Lonnie Rest In Peace. 💛 https://t.co/DwrQA02LP4",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-04-09 22:24:06,"The mistakes that lead to greater #COVIDー19 spread &amp; deaths keep coming.

No evidence-based explanation exists for this reckless decision to end federal funding for #tests!

We need ⬆️ testing, NOT ⬇️.
This mistake has dire consequences. https://t.co/IZBtcDrAJ7",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-04-09 17:40:49,"Pls join us Sat aft for our next Facebook Live Town Hall. 👩‍💻

We’ll focus on Healthcare: updates on COVID-19 crisis &amp; current medical guidance, overall HC policies discussion, &amp; gen Q&amp;A. 

Looking forward to seeing you all on Saturday! Take care. #AZ06 🩺
https://t.co/ELxlyuj5Zk https://t.co/JxjMbWtFNW",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-04-09 1:46:12,"To all those who celebrate, in Arizona &amp; around the world, we wish you a happy #Passover.

You may be observing away from your friends &amp; loved ones this year, but we hope the love &amp; light of our collective community give you comfort &amp; embrace you warmly.
Chag Sameach. https://t.co/Mx0cV4SBp5",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-04-08 23:03:40,"Reminder: If you’d like to be a part of this campaign, learn how you can volunteer virtually! Sign up for our Virtual Volunteer meeting TONIGHT 4/8 from 6pm-7pm. RSVP @ https://t.co/7eQ3aMdKqB

We are still hard at work to bring real representation to #AZ06! Join us 💪 https://t.co/Ct1S4xTgWB",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-04-08 20:16:29,"Since ‘96, Eli Lilly has ⬆️ price of Humalog ~ 1200%, from $21/month to $275/month in 2019.
It costs &lt; $6 to manufacture.

To recap:
▪️Diabetics struggled long before the pandemic
▪️Lilly could cap #insulin costs for good &amp; still make a hefty profit https://t.co/yZkWjNUPKV",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-04-08 18:09:47,"Has there ever been a time when it’s more obvious why we must have quality, affordable healthcare for all Americans? 

So, WHY is the GOP so relentless  about destroying the #ACA &amp; leaving millions of Americans w/out it, @RepDavid? We deserve an answer.

#ProtectOurCare #COVID19 https://t.co/w5PyKdQ275",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-04-08 0:54:28,"This is shameful.

In the midst of a pandemic, when Americans are told to #StayHome to stay safe, the SCOTUS sanctions *in-person* voting for the #WisconsinPrimary, making folks choose b/t their health &amp; their vote.

This is #VoterSuppression &amp; betrays the core of our democracy. https://t.co/AzaNG7dq6l",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-04-07 20:31:34,"It’s never been clearer just how interconnected &amp; interdependent our world and the health of her citizens are.

We’re deeply grateful to everyone in the world’s ERs, ICUs, clinics, labs, ambulances, urgent cares, etc. who are working tirelessly to see us through. #WorldHealthDay https://t.co/N13CL96sOu",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-04-07 16:19:15,"It’s #AZGivesDay! Join your fellow Arizonans and invest in our communities.

Pick a cause that’s close to your ❤️ &amp; go to https://t.co/LtrZUlSIGS to help! 

In these difficult times, so many great organizations need our support. Give a little, give a lot!
🌵🌵🌵Thank you! https://t.co/FaTtOJinK6",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-04-07 2:02:57,"Human beings = the economy.
Large # sick ppl = no economy. 

Our economy will eventually be revived post-crisis, but only science can answer “When?”

These 4 requisite milestones focus on the resilience of our healthcare system &amp; of our citizenry. #COVID19 https://t.co/ky1O862r2H",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-04-06 18:42:56,"As we discussed during our Facebook town hall last week, wearing a mask in public spaces is a smart, proactive protective measure. It’s not just for you, it’s for others around you who may be vulnerable.

Social distancing &amp; practicing commonsense #CDC guidelines will #SaveLives. https://t.co/tvttTqIHpN",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-04-05 19:22:33,"We’re working hard to make sure #AZ06 has a fighter working for AZ families in DC. Join us!💪

If you’d like to be a part of this campaign, learn how you can volunteer virtually! Sign up for our Virtual Volunteer meeting this Wednesday from 6pm-7pm. RSVP @ https://t.co/7eQ3aMdKqB https://t.co/MeRwTyJ7B2",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-04-05 3:22:57,"Dr. Fauci &amp; other medical experts need to shut this down from the podium.

POTUS touting unproven therapies with the prompt of “What do you have to lose?” is incredibly irresponsible &amp; dangerous. One person has already died as a result.

Your life. That’s what you have to lose. https://t.co/P5TtdCgpMj",,TRUE,TRUE,FALSE,1,,,FALSE,
@hiral4congress,2020-04-05 1:05:12,"30 mill small businesses in our country. A majority will need help.

Yet, tech glitches, lack of communication, an overload of apps, &amp; general lack of preparation @ the SBA could leave many small biz owners with no help in this 1st come, 1st serve program. https://t.co/41l3BejnC6",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-04-04 19:34:45,"Please take a few minutes to read this entire thread. Dr. Spencer is one of millions of healthcare providers who are caring for our mothers &amp; fathers, our brothers &amp; sisters, our friends &amp; neighbors.

Their experiences are harrowing. They deserve our gratitude &amp; help.
#StayHome https://t.co/tQ67JsLHpk",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-04-03 23:53:37,"😊🎉Good news to share:

I’m incredibly honored &amp; proud that we officially filed our petition signatures today w/the AZ SofS to be on the ballot in #AZ06! 

Thx to our amazing grassroots army, we turned in &gt; 3x as many signatures as needed! Much gratitude for our vols &amp; team!🙏🥰 https://t.co/GFf9kxkz5i",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-04-03 21:38:39,👏Now👏do👏golf 👏courses👏 https://t.co/dzShxVgT76,,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-04-03 18:16:35,"At times of crisis, true leaders step up to lead, responsibly and courageously. They don’t pass the buck.

.@dougducey - To effectively #FlattenTheCurve &amp; #SaveLives, we need clear, definitive instructions &amp; shelter-in-place orders for everyone that are mandatorily enforced NOW. https://t.co/DBKpit4UVU",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-04-03 3:00:48,"I believe Arizonans are smart, too, @dougducey. So let’s let commonsense prevail here &amp; now:

Manicurists, hairstylists, barbers, &amp; aestheticians cannot “socially distance” while doing their jobs. By allowing them to stay open, you’re endangering them &amp; their clients.

#SaveLives https://t.co/oHauaMiBLS",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-04-03 1:02:59,"Small businesses are the heartbeat of our local community economies. Aid must be secured for them if we expect true economic recovery after this crisis is over.

There’s already $500B set aside for corporate bailouts. Leave this $349B for Mom &amp; Pop shops.  https://t.co/hi0dL5qbSz",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-04-02 19:48:27,"Companies jacking up prices 500% on N95 masks to wildly profit off our first responders &amp; frontline healthcare personnel during a pandemic??

Disgusting and immoral. 

Thank you, ⁦@RepGregStanton⁩ &amp; ⁦@RepRubenGallego,⁩ for sounding the alarm.  https://t.co/MwhS0ljZqc",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-04-02 17:58:02,"As we serve our communities during this difficult time, we want to also celebrate a special milestone:

🎉Today is our 1yr Anniversary!🎉

This past yr, you’ve all helped us build this fierce campaign to bring integrity, data-driven problem-solving, &amp; empathy to #AZ06! Thank you!",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-04-02 0:26:11,"I know there are many things on all of our minds these days, but please make sure to #BeCounted.

The data we get from the census informs funding allocated for our communities’ schools, healthcare facilities, infrastructure, public transit, representation. #AZ06 

#CensusDay2020 https://t.co/WZhwf0LHse",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-04-01 23:00:02,Join us LIVE for a Facebook Town Hall! https://t.co/jEpUBdjoTA,,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-04-01 18:38:16,"We know many folks are struggling out there, worried about paying the bills today. Thank you, @MayorGallego, for sharing this. 

This tool will help countless families receive the assistance they need during this very difficult time. 🏠      #RentRelief https://t.co/LYhaq8khGq",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-04-01 4:44:54,"This is horrific.

NOT allowing Americans to obtain health insurance during a pandemic = cruel &amp; reckless. Leaders are supposed to help their ppl, not leave them to perish in their most dire moments. There’s NO defense for this. There will be a human toll to this. #ACAEnrollment https://t.co/APilPTwnaE",,TRUE,TRUE,FALSE,1,,,FALSE,
@hiral4congress,2020-03-31 23:10:24,"Well said, Vice President Biden. Thank you for this!

So many of my colleagues working on the frontlines have told me the same. They’re scared for their patients, for themselves, for their families. They must have adequate protection &amp; equipment. NOW.
#GetMePPE #VentilatorsNow https://t.co/cHWsHokYQI",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-31 19:08:01,"The Stay-at-Home order was the right decision, @dougducey. To make it effective, though, you must narrow down the list of “essential” services to those that keep folks healthy &amp; safe.

Healthcare workers everywhere are depending on each of us to do our part. #StayHomeSaveLivesAZ https://t.co/0DcnJwXmGb",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-31 15:39:54,"Have questions about how to stay healthy during this crisis? Or about where to go to access resources &amp; community services? Or about how you can help others? Join us Wednesday for a Facebook Live Town Hall from 4pm-5pm
#AZ06 💻 https://t.co/FvC5HghXxA",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-31 1:51:54,"On #NationalDoctorsDay, we send our sincere gratitude to all doctors out there working tirelessly to care for all of us.🩺 

You are selfless warriors, putting yourselves on the frontline, risking your safety. You make us so very proud. Please stay safe &amp; take care out there. 🙏 https://t.co/d5ukVP7XWs",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-30 21:55:09,"Thank you, @dougducey.

We realize this was not an easy decision to make. But it’s absolutely the right one.

Lives will be saved. 🙏#StayHomeSaveLivesAZ  https://t.co/exasdoe6EM",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-30 17:53:24,"“The CDC is not there yet. Arizona is not there yet. We’re not at the same stage as other states.” 

The point is to NOT get to that same stage, ⁦@dougducey⁩. Being at that “stage” = more people infected &amp; more lives lost. 

#LockdownAZNow #COVID19  https://t.co/g9Vu5q82J1",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-30 8:18:13,We are saddened fo hear about the passing of Commander Carnicle. Our sincere condolences to his family and friends. Sending wishes for swift recovery to the other two officers. https://t.co/jCPyJoPhNl,,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-29 20:39:36,"We’re at 919 confirmed cases &amp; 17 deaths.

We’re contemplating opening up Veterans Memorial Coliseum as a field hospital.

Listen to the medical professionals who’ve signed the petition, ⁦@dougducey⁩: Please lockdown Arizona &amp; save lives. 
#COVID19  https://t.co/kYcB5jbMok",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-29 18:29:52,"🚨We have just over a week left until the deadline (April 6) to turn in our petition signatures!🚨

If you haven’t signed already, please take 1 minute to sign online today. Thank you, and take good care. 🙏
#AZ06 

https://t.co/MV27BJPRBN https://t.co/HyLjrta2ES",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-29 3:05:11,"“...technical flaws, regulatory hurdles, business-as-usual bureaucracies &amp; lack of leadership at multiple levels” led to abject failure of #testing. This “...impacted the response across the board.”

As of 3/28 in US:
&gt;120,000 #COVID19 cases
&gt;2,000 dead https://t.co/pDagg23Rca",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-28 18:21:39,"100’s of vulnerable seniors were at this bridge tournament where one player tested +#COVID19. One other attendee has already died of pneumonia. They’re all at risk; yet, Pima County has not conducted #ContactTracing.

We can prevent further spread via:
tests + tracing + isolation https://t.co/iLitCy9ouh",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-28 1:10:01,"AZ is woefully short of where we should be w/#coronavirus testing. 

Without adequate #tests, inaccurate # of confirmed cases will mislead, despite rising # of sick ppl. Furthermore, we don’t have statewide shelter-in-place restrictions.

We must do better, @dougducey.
#StayHome https://t.co/uC3qvnahdf",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-27 21:18:41,Tried the #EggChallenge with Max and Bruno today. They are such good boys! They’re being very gentle and they don’t want to give up their eggs! 🥚🐶 #QuarantineLife #StayAtHomeAndStaySafe https://t.co/etUcCwqnwJ,,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-27 2:59:56,"Thanks to all who joined tonight's Facebook Live Town Hall! I appreciate the thoughtful discussion on healthcare &amp; the #COVID19 crisis. If you were not able to join, you can view the video here. We hope to see you on next time! Take care &amp; stay healthy! https://t.co/LkbxJcgp8n https://t.co/bfL15bmD7W",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-27 1:01:36,Join us NOW on Facebook Live! https://t.co/Woow7JVM1w,,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-26 22:06:49,Glad to hear @RepDavid and his staff member are healthy and safe. Take good care and be well. https://t.co/TEItZikmHD,,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-26 20:41:36,"This is entirely unacceptable.

We need widespread testing to effectively assess full extent of spread, identify &amp; isolate infected folks, &amp; conduct contact tracing.

W/out tests, we’re flying blind: actual treatment may not change, overall management of cases will. #TestAndTrace https://t.co/fIv3XdKPUI",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-26 14:49:36,Thank you! I am incredibly humbled to be alongside you in this critical fight to #EndGunViolence. #AZ06 https://t.co/wpuXCNxzax,,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-25 18:06:18,"This global health crisis demands we listen to the medical experts:

This is NOT the time to let up on our social distancing guidelines. The damage to millions of Americans - medically &amp; financially - will exponentially grow if we do not contain the virus. https://t.co/npayx3QCTS",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-25 0:03:49,"A huge “Thank You!” to all those working &amp; caring for others during these times. Please follow CDC guidelines, fully commit to sheltering-in-place, &amp; wash your hands. 🏡 🧼

If you have petitions for any candidate, @MaricopaDems’s office is open Monday and Wednesday from 12-2pm https://t.co/qyWY93NT99",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-24 18:48:57,"63 cases on Friday
326 cases 4 days later

A chain is only as strong as the weakest link. We prevent spread of coronavirus only if EVERYONE does their part.

It’s critical all AZ counties follow CDC guidelines. Please extend restrictions to our entire state, @dougducey. #StayHome https://t.co/2bwzj5l6t7",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-24 2:43:56,"We all need a little reason to smile these days. Here are 2 furry reasons that always make me smile 🐶🥰🐶🥰

#NationalPuppyDay
#DoggieChristmasPJs
#WhosAGoodBoy
#MaxandBruno https://t.co/XNKhwze879",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-23 21:43:41,"If you have symptoms of #coronavirus, were directly exposed, or do not feel well &amp; are at greater risk, call &amp; speak with a clinician at Banner. They’ll determine if symptoms fit #CDC criteria for testing. #COVID19 

Call 844-549-1851⬇️
Mon-Thurs 7 am to  6 p
Friday 7 am to 5 p https://t.co/Q0OFdAfXbf",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-23 17:37:10,"Fact: the #ACA saves lives
Fact: the GOP is still fighting in court to fully dismantle the ACA...with NO plan to replace it

It is more clear than ever that every single American must have affordable healthcare coverage. Elections have consequences.
#ProtectOurCare #ACA10 #AZ06 https://t.co/TZt2lmacVm",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-23 1:45:24,"Hey folks - hope you’re staying healthy during these challenging days. Although our office is closed &amp; we’re socially distancing, our campaign wants to stay engaged w/ you during this time.

Join our live town hall on Facebook Thursday 3/26 at 6pm. RSVP @ https://t.co/FJIaA0rpmy https://t.co/mrfPSCCDr9",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-22 21:25:48,"It is working, folks. Social distancing &amp; staying home are making a real difference.

The San Fran/Miami &amp; Tenn/Kentucky contrasts are great evidence that proactive measures impact the rate of spread tremendously.

Remember - every action to prevent spread saves lives. #StayHome https://t.co/UMFqDpJrWE",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-22 2:44:40,"Sanitation &amp; utility workers, 911 operators, delivery people.

Hospice nurses, vets, cooks &amp; cashiers.

Poll workers, reporters &amp; crews, journalists, lyft/Uber drivers.

Truck drivers, warehouse managers.

Thank you all for being there for us, despite the risks to you. 🙏
#COVID",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-21 20:34:17,"From 63 #coronavirus cases yesterday to 104 today.

That’s &gt; 60% ⬆️ in 24 hrs.

#Testing dictates:
•clinical treatment
•containment efforts
•contact tracing

#AZ needs more testing. The faster we identify those w/➕, the sooner they can be isolated &amp; we prevent further spread. https://t.co/fh1DZznkXa",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-21 3:26:16,Our sincere condolences to the family of the deceased. Our thoughts are with them at this difficult time. https://t.co/WOesA8yigF,,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-20 20:41:25,"When DC politicians were briefed about #COVID19, they chose to LIE to the public &amp; failed to take proper precautions- all while selling stocks &amp; making profits.

Unconscionable: those who are entrusted w/our nation’s safety let Americans die while their own bank accts grew. (1/3) https://t.co/0hogdBizKj",,FALSE,TRUE,TRUE,1,,,TRUE,
@hiral4congress,2020-03-20 17:59:13,"We cannot take anything for granted. This is a novel #coronavirus &amp; we must show humility in dealing w/it.

Current CDC guidelines must apply to ALL age groups. Children can be carriers &amp; are not immune.

In the face of shamefully limited testing, vigilance is key. #COVID19 https://t.co/ZcORB45MiO",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-19 20:58:16,"17 more cases since yesterday, Maricopa County cases doubled in 24hrs. We know where this is headed.

To #StopTheSpread effectively, we need action to mandate #CDC guidelines for all of #Arizona.

No further delays, ⁦@dougducey⁩. Lives are at stake.  https://t.co/uVROWvI3Br",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-19 18:09:23,"Millions of seniors, i.e. the most vulnerable to #coronavirus, are living at or below the poverty line. This # is even worse for women &amp; POC.

It’s imperative that we strengthen all efforts to provide food security during this crisis.
@_MealsOnWheels @AARP https://t.co/GdIdwSJHEi",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-19 3:17:20,"This effective strategy is a crucial argument for testing:

    aggressive testing
+ prompt isolation
————————-
 further spread prevented

We must have widespread testing. Herd immunity may be achieved later, but extensive testing now will mitigate morbidity &amp; mortality. #TestNow https://t.co/Aw4565AU01",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-18 20:48:27,"With limited PPE equipment &amp; repeated exposure, healthcare providers are putting themselves at high risk for illness during this crisis.

Many are living away from their families to avoid putting them at risk.

We can make their sacrifices worth it by helping to #FlattenTheCurve. https://t.co/lJXBwbVczD",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-18 2:39:00,"Incredibly worrisome given the low % of overall US testing.

The rate of spread is critical. We can handle large # of cases, but not all in one big surge.

To anyone not taking this seriously: the precautions you take today will save lives tomorrow.
#FlattenTheCurve #COVIDー19 https://t.co/4anhqVyJ0X",,FALSE,FALSE,FALSE,0,,,FALSE,
